"Step","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
18400,-35918.537892,-27145.3242287,301.607494108,63.99040032,0.467511791659
18450,-36051.5339885,-27262.6396093,302.146569256,63.99040032,0.467511791659
18500,-36140.4002846,-27381.2286154,301.124755309,63.99040032,0.467511791659
18550,-36043.8533416,-27273.4491343,301.510910004,63.99040032,0.467511791659
18600,-35993.3493734,-27412.3503149,294.999497597,63.99040032,0.467511791659
18650,-36039.0601674,-27419.0309577,296.341284833,63.99040032,0.467511791659
18700,-35927.1154108,-27477.075575,290.497352262,63.99040032,0.467511791659
18750,-36100.6516002,-27458.4952752,297.101975731,63.99040032,0.467511791659
18800,-36059.1961254,-27401.3620681,297.640948304,63.99040032,0.467511791659
18850,-36091.8805329,-27426.8545444,297.888194118,63.99040032,0.467511791659
18900,-36033.5679837,-27223.998824,302.857331464,63.99040032,0.467511791659
18950,-36114.5838841,-27337.033077,301.756597408,63.99040032,0.467511791659
19000,-35864.1557021,-27448.4981575,289.315350192,63.99040032,0.467511791659
19050,-36035.065498,-27470.2610638,294.442755195,63.99040032,0.467511791659
19100,-35869.9898688,-27496.8420402,287.853941703,63.99040032,0.467511791659
19150,-35996.2657752,-27475.8349239,292.917270275,63.99040032,0.467511791659
19200,-36239.3738189,-27391.5800651,304.171425077,63.99040032,0.467511791659
19250,-36218.0500604,-27479.385097,300.419771208,63.99040032,0.467511791659
19300,-36085.8716073,-27517.514272,294.564897622,63.99040032,0.467511791659
19350,-36075.7146385,-27496.4975651,294.938236119,63.99040032,0.467511791659
19400,-36134.6573695,-27414.4915739,299.783802693,63.99040032,0.467511791659
19450,-36003.4112699,-27346.9015734,297.595419137,63.99040032,0.467511791659
19500,-35894.1237653,-27372.5221822,292.957517953,63.99040032,0.467511791659
19550,-36007.5880864,-27406.4832572,295.690698261,63.99040032,0.467511791659
19600,-36075.7841205,-27597.0918472,291.482372139,63.99040032,0.467511791659
19650,-36102.4994961,-27540.8593202,294.333973617,63.99040032,0.467511791659
19700,-36257.4402188,-27591.1068248,297.933140399,63.99040032,0.467511791659
19750,-36175.2135354,-27568.1674723,295.894947326,63.99040032,0.467511791659
19800,-36095.3164138,-27631.3561795,290.97591082,63.99040032,0.467511791659
19850,-36436.7874371,-27678.8776769,301.08137312,63.99040032,0.467511791659
19900,-36490.4028202,-27664.937869,303.403800529,63.99040032,0.467511791659
19950,-36222.365562,-27671.0411742,293.979335156,63.99040032,0.467511791659
20000,-36186.4330597,-27621.041026,294.462955823,63.99040032,0.467511791659
20050,-36213.5573985,-27561.8045272,297.431887938,63.99040032,0.467511791659
20100,-36566.1655358,-27593.4824523,308.464898282,63.99040032,0.467511791659
20150,-36410.5959136,-27503.0054351,306.227130202,63.99040032,0.467511791659
20200,-35973.3811569,-27430.2153299,293.698858333,63.99040032,0.467511791659
20250,-36084.451178,-27350.8633366,300.245228775,63.99040032,0.467511791659
20300,-36119.1196957,-27370.8122515,300.751262561,63.99040032,0.467511791659
20350,-36131.8951456,-27445.2336461,298.631984537,63.99040032,0.467511791659
20400,-36279.9633747,-27497.0456366,301.941102956,63.99040032,0.467511791659
20450,-36172.278875,-27427.9672348,300.61389392,63.99040032,0.467511791659
20500,-36278.8616987,-27502.5944141,301.712472183,63.99040032,0.467511791659
20550,-36143.160989,-27509.2085859,296.819939478,63.99040032,0.467511791659
20600,-36151.3742522,-27476.5426291,298.225294409,63.99040032,0.467511791659
20650,-36127.8865022,-27489.7614145,296.963388959,63.99040032,0.467511791659
20700,-36299.6414023,-27510.6264737,302.150713528,63.99040032,0.467511791659
20750,-36181.3995796,-27575.8707876,295.842786243,63.99040032,0.467511791659
20800,-36147.6491865,-27504.1595645,297.147812112,63.99040032,0.467511791659
20850,-36014.4127029,-27457.1843135,294.182304239,63.99040032,0.467511791659
20900,-36393.3474776,-27574.0755066,303.190896877,63.99040032,0.467511791659
20950,-36165.3713572,-27556.7948727,295.947560493,63.99040032,0.467511791659
21000,-36402.9003417,-27535.2049252,304.855608873,63.99040032,0.467511791659
21050,-36279.4264001,-27561.6308057,299.702319386,63.99040032,0.467511791659
21100,-36268.0462758,-27500.4449733,301.414551118,63.99040032,0.467511791659
21150,-36176.6258644,-27435.6862964,300.497968071,63.99040032,0.467511791659
21200,-35915.3608608,-27357.2091841,294.214045218,63.99040032,0.467511791659
21250,-36130.2752424,-27392.6393672,300.384392985,63.99040032,0.467511791659
21300,-35842.755517,-27454.2201394,288.382938291,63.99040032,0.467511791659
21350,-36131.4944745,-27553.0925268,294.910213542,63.99040032,0.467511791659
21400,-36190.305215,-27588.9625508,295.698874608,63.99040032,0.467511791659
21450,-36274.2550122,-27600.0526817,298.20366045,63.99040032,0.467511791659
21500,-36257.0751943,-27650.8041989,295.868301873,63.99040032,0.467511791659
21550,-36167.5865446,-27706.1938217,290.887644341,63.99040032,0.467511791659
21600,-36120.9562422,-27698.445611,289.550947133,63.99040032,0.467511791659
21650,-36035.664749,-27729.9407948,285.536028729,63.99040032,0.467511791659
21700,-36468.2023512,-27862.7280021,295.840914591,63.99040032,0.467511791659
21750,-36554.2048231,-27934.2849387,296.337526426,63.99040032,0.467511791659
21800,-36319.3377124,-27851.5535011,291.107372354,63.99040032,0.467511791659
21850,-36300.6579507,-27835.3089575,291.023653884,63.99040032,0.467511791659
21900,-36306.2530003,-27619.0556173,298.650407259,63.99040032,0.467511791659
21950,-36128.8438192,-27686.8097075,290.222129693,63.99040032,0.467511791659
22000,-36271.7373773,-27754.4275811,292.809973948,63.99040032,0.467511791659
22050,-36347.674207,-27814.1024241,293.369032149,63.99040032,0.467511791659
22100,-36272.407735,-27711.6226306,294.304577777,63.99040032,0.467511791659
22150,-36288.0256689,-27672.5645869,296.184240722,63.99040032,0.467511791659
22200,-35900.4219046,-27532.6541736,287.66898351,63.99040032,0.467511791659
22250,-36354.8951213,-27572.8431921,301.911337986,63.99040032,0.467511791659
22300,-36162.0918441,-27548.1663502,296.131449933,63.99040032,0.467511791659
22350,-35937.1136868,-27573.0371506,287.542086793,63.99040032,0.467511791659
22400,-36141.5741276,-27397.1638177,300.617286008,63.99040032,0.467511791659
22450,-36039.4868613,-27345.2441135,298.892614382,63.99040032,0.467511791659
22500,-36237.1140727,-27372.6708861,304.743802986,63.99040032,0.467511791659
22550,-35940.5368267,-27430.256309,292.568319843,63.99040032,0.467511791659
22600,-35984.2466247,-27432.1151009,294.007083056,63.99040032,0.467511791659
22650,-36090.1714714,-27512.4104837,294.888178477,63.99040032,0.467511791659
22700,-36235.1584518,-27465.960695,301.469434381,63.99040032,0.467511791659
22750,-36064.9810113,-27400.6546959,297.864140599,63.99040032,0.467511791659
22800,-36114.9510857,-27573.2936722,293.64700176,63.99040032,0.467511791659
22850,-36084.3967334,-27541.7308031,293.681672773,63.99040032,0.467511791659
22900,-36241.547024,-27533.7154393,299.359774443,63.99040032,0.467511791659
22950,-36083.0946238,-27530.6530774,294.017741084,63.99040032,0.467511791659
23000,-36254.1155824,-27740.0215635,292.699421238,63.99040032,0.467511791659
23050,-36137.0395049,-27723.863108,289.230052743,63.99040032,0.467511791659
23100,-36235.6148887,-27673.5946731,294.347038708,63.99040032,0.467511791659
23150,-36300.4608329,-27620.3355071,298.407282502,63.99040032,0.467511791659
23200,-36257.4892904,-27645.3094807,296.071436409,63.99040032,0.467511791659
23250,-36151.2481778,-27531.0015495,296.348759297,63.99040032,0.467511791659
23300,-36183.5906204,-27546.552143,296.92603323,63.99040032,0.467511791659
23350,-36079.9112028,-27433.7083928,297.241086694,63.99040032,0.467511791659
23400,-36222.2238227,-27440.1997302,301.910381009,63.99040032,0.467511791659
23450,-36231.7170155,-27427.4553803,302.674868203,63.99040032,0.467511791659
23500,-35826.0707795,-27354.2734345,291.245336761,63.99040032,0.467511791659
23550,-36057.5436044,-27396.7962535,297.741102163,63.99040032,0.467511791659
23600,-35975.8752373,-27328.6307518,297.276897647,63.99040032,0.467511791659
23650,-36181.0819855,-27340.6758407,303.917452209,63.99040032,0.467511791659
23700,-35882.1429154,-27437.9714904,290.295606728,63.99040032,0.467511791659
23750,-35897.0315896,-27353.9527643,293.695867371,63.99040032,0.467511791659
23800,-35865.7033304,-27236.6310802,296.652168494,63.99040032,0.467511791659
23850,-35926.6078476,-27205.7886363,299.806265964,63.99040032,0.467511791659
23900,-35893.4408622,-27215.2309695,298.341433316,63.99040032,0.467511791659
23950,-36138.0051889,-27120.4984784,310.005854918,63.99040032,0.467511791659
24000,-35747.9851165,-27075.4619049,298.145935327,63.99040032,0.467511791659
24050,-35756.1324735,-27031.73226,299.929374454,63.99040032,0.467511791659
24100,-35828.0668735,-27002.5842898,303.404406701,63.99040032,0.467511791659
24150,-35850.983152,-26953.0687731,305.894483096,63.99040032,0.467511791659
24200,-35824.6269207,-26985.7427111,303.865130784,63.99040032,0.467511791659
24250,-35663.3133208,-27010.7677604,297.459139183,63.99040032,0.467511791659
24300,-35944.0697221,-26997.1301956,307.579880542,63.99040032,0.467511791659
24350,-35869.4448422,-27254.3038121,296.173237902,63.99040032,0.467511791659
24400,-35918.0270428,-27308.2240467,295.989725783,63.99040032,0.467511791659
24450,-36252.9156037,-27438.5049273,303.023774202,63.99040032,0.467511791659
24500,-36108.5100729,-27406.3481689,299.164860898,63.99040032,0.467511791659
24550,-36087.5325376,-27557.2891217,293.254608809,63.99040032,0.467511791659
24600,-36366.309891,-27597.9163514,301.441786824,63.99040032,0.467511791659
24650,-36290.7346839,-27669.7801921,296.373094386,63.99040032,0.467511791659
24700,-36275.5634559,-27494.8931023,301.863841868,63.99040032,0.467511791659
24750,-35984.6974463,-27319.7028082,297.887116347,63.99040032,0.467511791659
24800,-36016.3767367,-27296.8950548,299.760284079,63.99040032,0.467511791659
24850,-36044.3763921,-27262.6993552,301.898449855,63.99040032,0.467511791659
24900,-36065.3854516,-27426.3851555,296.99347707,63.99040032,0.467511791659
24950,-36325.7355154,-27381.1271308,307.499740027,63.99040032,0.467511791659
25000,-36096.3308129,-27470.9356655,296.525756234,63.99040032,0.467511791659
25050,-36126.1251359,-27479.549493,297.253904028,63.99040032,0.467511791659
25100,-36186.7376535,-27376.257552,302.888648027,63.99040032,0.467511791659
25150,-36279.9808471,-27362.492811,306.567390642,63.99040032,0.467511791659
25200,-36057.5888716,-27495.2245601,294.358868112,63.99040032,0.467511791659
25250,-36106.8714848,-27398.2635275,299.386464753,63.99040032,0.467511791659
25300,-36358.5863007,-27427.0380498,307.050755844,63.99040032,0.467511791659
25350,-36450.5570125,-27512.8795485,307.261467295,63.99040032,0.467511791659
25400,-36353.5949466,-27521.5688557,303.629360852,63.99040032,0.467511791659
25450,-36318.7785876,-27458.583486,304.597761376,63.99040032,0.467511791659
25500,-36160.4741948,-27413.3452323,300.710748452,63.99040032,0.467511791659
25550,-36169.3183604,-27388.8851412,301.855689614,63.99040032,0.467511791659
25600,-36067.3532948,-27347.7858818,299.763231364,63.99040032,0.467511791659
25650,-36013.062594,-27367.5763247,297.216453301,63.99040032,0.467511791659
25700,-36092.4783546,-27273.9859515,303.164096716,63.99040032,0.467511791659
25750,-35930.7781968,-27352.3907453,294.909715192,63.99040032,0.467511791659
25800,-36070.7985799,-27334.6418214,300.333543582,63.99040032,0.467511791659
25850,-35941.4750808,-27271.0378527,298.074222918,63.99040032,0.467511791659
25900,-35989.3005304,-27285.1914222,299.231802316,63.99040032,0.467511791659
25950,-36018.1711194,-27277.0503409,300.504197767,63.99040032,0.467511791659
26000,-36197.9098567,-27463.0119648,300.290265983,63.99040032,0.467511791659
26050,-36018.1520314,-27459.9133824,294.21703517,63.99040032,0.467511791659
26100,-36151.3783913,-27503.0101995,297.315528671,63.99040032,0.467511791659
26150,-36025.657688,-27475.4633033,293.94048766,63.99040032,0.467511791659
26200,-36261.6477414,-27549.7881285,299.498250897,63.99040032,0.467511791659
26250,-36136.759139,-27673.5545471,290.94993318,63.99040032,0.467511791659
26300,-36194.0961537,-27561.3455912,296.778622335,63.99040032,0.467511791659
26350,-36270.3827964,-27571.9030255,299.038275705,63.99040032,0.467511791659
26400,-36237.4579866,-27488.2243341,300.783103957,63.99040032,0.467511791659
26450,-36146.3984433,-27478.6891438,297.980441582,63.99040032,0.467511791659
26500,-36345.2141791,-27541.5916427,302.652897127,63.99040032,0.467511791659
26550,-36283.9982555,-27666.0997308,296.268035669,63.99040032,0.467511791659
26600,-36339.1307131,-27683.6567321,297.559813078,63.99040032,0.467511791659
26650,-36133.7047722,-27618.6285245,292.733188522,63.99040032,0.467511791659
26700,-36195.9413789,-27529.3664348,297.941444462,63.99040032,0.467511791659
26750,-36059.1560244,-27398.0154888,297.754619156,63.99040032,0.467511791659
26800,-36014.7520432,-27369.9661225,297.192376558,63.99040032,0.467511791659
26850,-36206.4720513,-27389.4286734,303.114281805,63.99040032,0.467511791659
26900,-36201.748572,-27479.1930596,299.865956908,63.99040032,0.467511791659
26950,-36074.875187,-27339.3945824,300.310298611,63.99040032,0.467511791659
27000,-35933.4380456,-27297.518071,296.88758109,63.99040032,0.467511791659
27050,-36211.7439033,-27235.6708374,308.581439852,63.99040032,0.467511791659
27100,-35852.8528907,-27037.8897656,303.042766409,63.99040032,0.467511791659
27150,-35912.4837539,-27039.2312583,305.046651377,63.99040032,0.467511791659
27200,-36055.2106424,-27088.7490737,308.251013659,63.99040032,0.467511791659
27250,-35667.1275659,-27028.1905677,296.991300996,63.99040032,0.467511791659
27300,-36009.9652803,-27137.4953581,305.019747895,63.99040032,0.467511791659
27350,-35953.0019922,-27111.4128515,303.958121507,63.99040032,0.467511791659
27400,-35772.2704351,-27121.7637188,297.389047346,63.99040032,0.467511791659
27450,-35985.3773397,-27155.3473278,303.560739198,63.99040032,0.467511791659
27500,-35886.2933075,-27092.8727869,302.302169951,63.99040032,0.467511791659
27550,-35989.4817833,-27110.2075744,305.253667178,63.99040032,0.467511791659
27600,-36015.6343075,-27130.1284432,305.467900417,63.99040032,0.467511791659
27650,-35876.157529,-27194.6133492,298.456060181,63.99040032,0.467511791659
27700,-35775.1623376,-27179.6690765,295.497782524,63.99040032,0.467511791659
27750,-36069.7016169,-27181.9402149,305.545441792,63.99040032,0.467511791659
27800,-36143.1170834,-27263.7376739,305.257283788,63.99040032,0.467511791659
27850,-36000.0895956,-27322.6606792,298.31458474,63.99040032,0.467511791659
27900,-35916.8445037,-27171.7000729,300.642523781,63.99040032,0.467511791659
27950,-35880.2987682,-27153.5543305,300.009964718,63.99040032,0.467511791659
28000,-35889.6287589,-27185.2480026,299.241141096,63.99040032,0.467511791659
28050,-35976.0173865,-27174.3226229,302.586623721,63.99040032,0.467511791659
28100,-35956.6525652,-27098.5374573,304.526254889,63.99040032,0.467511791659
28150,-36008.8481969,-27121.1184545,305.544353391,63.99040032,0.467511791659
28200,-35971.5669156,-27155.3903144,303.08448356,63.99040032,0.467511791659
28250,-35839.4240521,-27147.6039966,298.809326528,63.99040032,0.467511791659
28300,-35706.0177841,-27232.9298701,291.289704226,63.99040032,0.467511791659
28350,-36125.9805602,-27410.7136311,299.615388371,63.99040032,0.467511791659
28400,-36120.3087348,-27336.3622272,301.976470223,63.99040032,0.467511791659
28450,-35870.8935331,-27254.6381228,296.211548315,63.99040032,0.467511791659
28500,-36037.1469014,-27291.1290157,300.672551608,63.99040032,0.467511791659
28550,-35878.8781177,-27273.1221748,295.850595287,63.99040032,0.467511791659
28600,-35946.8843997,-27340.8766013,295.859253629,63.99040032,0.467511791659
28650,-35954.0756657,-27441.1576227,292.658993278,63.99040032,0.467511791659
28700,-35678.8646767,-27281.1908635,288.697101468,63.99040032,0.467511791659
28750,-35933.5406794,-27295.6182233,296.956422843,63.99040032,0.467511791659
28800,-35971.9241143,-27234.0790974,300.391582905,63.99040032,0.467511791659
28850,-35832.3066492,-27275.4051444,294.171066528,63.99040032,0.467511791659
28900,-35980.0760038,-27372.4168677,295.916023684,63.99040032,0.467511791659
28950,-36184.4235179,-27324.1741339,304.599627509,63.99040032,0.467511791659
29000,-36122.2238986,-27364.9943683,301.057988022,63.99040032,0.467511791659
29050,-36090.4442352,-27262.1174463,303.502185424,63.99040032,0.467511791659
29100,-36007.1906805,-27362.3387545,297.194645705,63.99040032,0.467511791659
29150,-36163.0643198,-27465.2911272,299.0139848,63.99040032,0.467511791659
29200,-36320.8289975,-27467.3714651,304.366135721,63.99040032,0.467511791659
29250,-36107.8525366,-27349.8515057,301.084510845,63.99040032,0.467511791659
29300,-36222.1878023,-27339.654062,305.365724074,63.99040032,0.467511791659
29350,-35937.5346991,-27362.6636181,294.788828622,63.99040032,0.467511791659
29400,-35960.5198952,-27379.9942046,294.983224054,63.99040032,0.467511791659
29450,-36192.3978992,-27348.31981,304.043687132,63.99040032,0.467511791659
